Order ID,Product,Quantity Ordered,Price Each,Purchase Address,Month,Day,Year
181491,AA Batteries (4-pack),1,3.84,"735 7th St, Boston, MA 02215",,,
181492,AA Batteries (4-pack),1,3.84,"208 Elm St, San Francisco, CA 94016",,,
181493,Apple Airpods Headphones,1,150,"81 Cedar St, Los Angeles, CA 90001",,,
181494,Wired Headphones,1,11.99,"551 Adams St, San Francisco, CA 94016",,,
181495,Lightning Charging Cable,1,14.95,"33 14th St, Dallas, TX 75001",,,
181496,AA Batteries (4-pack),1,3.84,"324 Cedar St, Seattle, WA 98101",,,
181497,AA Batteries (4-pack),2,3.84,"799 Johnson St, San Francisco, CA 94016",,,
181498,USB-C Charging Cable,2,11.95,"378 Elm St, Austin, TX 73301",,,
181499,Apple Airpods Headphones,1,150,"512 Cedar St, San Francisco, CA 94016",,,
181500,Wired Headphones,1,11.99,"627 Lakeview St, Dallas, TX 75001",,,
181501,Lightning Charging Cable,1,14.95,"373 Main St, San Francisco, CA 94016",,,
181502,Wired Headphones,2,11.99,"331 Adams St, San Francisco, CA 94016",,,
181503,Vareebadd Phone,1,400,"728 Hickory St, Atlanta, GA 30301",,,
181504,Bose SoundSport Headphones,1,99.99,"995 Willow St, Dallas, TX 75001",,,
181505,Lightning Charging Cable,1,14.95,"738 Spruce St, San Francisco, CA 94016",,,
181506,27in FHD Monitor,1,149.99,"969 Elm St, San Francisco, CA 94016",,,
181507,AAA Batteries (4-pack),1,2.99,"270 9th St, San Francisco, CA 94016",,,
181508,Apple Airpods Headphones,1,150,"548 Center St, Los Angeles, CA 90001",,,
181509,Lightning Charging Cable,1,14.95,"929 5th St, Seattle, WA 98101",,,
181510,ThinkPad Laptop,1,999.99,"451 Cherry St, Atlanta, GA 30301",,,
181511,USB-C Charging Cable,1,11.95,"866 Lincoln St, San Francisco, CA 94016",,,
181512,Bose SoundSport Headphones,1,99.99,"543 Lakeview St, San Francisco, CA 94016",,,
181513,Apple Airpods Headphones,1,150,"568 Meadow St, Portland, OR 97035",,,
181514,27in 4K Gaming Monitor,1,389.99,"196 Maple St, San Francisco, CA 94016",,,
181515,Google Phone,1,600,"832 7th St, New York City, NY 10001",,,
181515,Wired Headphones,1,11.99,"832 7th St, New York City, NY 10001",,,
181516,Bose SoundSport Headphones,1,99.99,"284 Wilson St, Seattle, WA 98101",,,
181517,iPhone,1,700,"147 Madison St, San Francisco, CA 94016",,,
181518,Google Phone,1,600,"298 Lakeview St, Los Angeles, CA 90001",,,
181519,USB-C Charging Cable,1,11.95,"729 Cedar St, San Francisco, CA 94016",,,
181520,AA Batteries (4-pack),1,3.84,"649 Walnut St, Atlanta, GA 30301",,,
181521,Bose SoundSport Headphones,1,99.99,"782 Cherry St, San Francisco, CA 94016",,,
181522,AAA Batteries (4-pack),1,2.99,"866 Madison St, Seattle, WA 98101",,,
181523,Apple Airpods Headphones,1,150,"95 9th St, San Francisco, CA 94016",,,
181524,Flatscreen TV,1,300,"953 Park St, Seattle, WA 98101",,,
181525,Flatscreen TV,1,300,"895 14th St, San Francisco, CA 94016",,,
181526,LG Dryer,1,600,"874 Hill St, San Francisco, CA 94016",,,
181527,Flatscreen TV,1,300,"271 Main St, New York City, NY 10001",,,
181528,AAA Batteries (4-pack),1,2.99,"436 Walnut St, Los Angeles, CA 90001",,,
181529,27in FHD Monitor,1,149.99,"578 Hickory St, Boston, MA 02215",,,
181530,LG Dryer,1,600,"110 10th St, New York City, NY 10001",,,
181531,Lightning Charging Cable,1,14.95,"867 South St, Los Angeles, CA 90001",,,
181532,27in FHD Monitor,1,149.99,"928 South St, Dallas, TX 75001",,,
181533,Lightning Charging Cable,1,14.95,"470 Pine St, New York City, NY 10001",,,
181534,AAA Batteries (4-pack),1,2.99,"409 South St, Atlanta, GA 30301",,,
181535,Macbook Pro Laptop,1,1700,"283 Maple St, Los Angeles, CA 90001",,,
181536,USB-C Charging Cable,1,11.95,"66 Walnut St, San Francisco, CA 94016",,,
181537,Wired Headphones,1,11.99,"456 River St, Austin, TX 73301",,,
181538,27in 4K Gaming Monitor,1,389.99,"676 Jackson St, Los Angeles, CA 90001",,,
181539,AAA Batteries (4-pack),1,2.99,"497 Center St, New York City, NY 10001",,,
181540,AA Batteries (4-pack),1,3.84,"651 11th St, San Francisco, CA 94016",,,
181541,ThinkPad Laptop,1,999.99,"721 Madison St, Los Angeles, CA 90001",,,
181542,USB-C Charging Cable,1,11.95,"990 Lincoln St, Dallas, TX 75001",,,
181543,Bose SoundSport Headphones,1,99.99,"132 Sunset St, Dallas, TX 75001",,,
181544,Macbook Pro Laptop,2,1700,"731 11th St, New York City, NY 10001",,,
181545,27in 4K Gaming Monitor,1,389.99,"407 Willow St, Los Angeles, CA 90001",,,
181546,AA Batteries (4-pack),1,3.84,"191 North St, New York City, NY 10001",,,
181547,Lightning Charging Cable,1,14.95,"460 Lake St, Los Angeles, CA 90001",,,
181548,AA Batteries (4-pack),1,3.84,"551 14th St, Atlanta, GA 30301",,,
181549,34in Ultrawide Monitor,1,379.99,"297 Hickory St, Los Angeles, CA 90001",,,
181550,AA Batteries (4-pack),1,3.84,"731 Park St, Boston, MA 02215",,,
181551,27in FHD Monitor,1,149.99,"226 Jackson St, New York City, NY 10001",,,
181552,Macbook Pro Laptop,1,1700,"740 1st St, Atlanta, GA 30301",,,
181553,AA Batteries (4-pack),2,3.84,"172 Ridge St, Boston, MA 02215",,,
181554,Lightning Charging Cable,1,14.95,"458 Jefferson St, San Francisco, CA 94016",,,
181555,USB-C Charging Cable,1,11.95,"677 River St, Portland, ME 04101",,,
181556,AA Batteries (4-pack),1,3.84,"886 Jefferson St, Atlanta, GA 30301",,,
181557,Google Phone,1,600,"427 West St, San Francisco, CA 94016",,,
181557,USB-C Charging Cable,1,11.95,"427 West St, San Francisco, CA 94016",,,
181558,Apple Airpods Headphones,1,150,"755 Elm St, Austin, TX 73301",,,
181559,AAA Batteries (4-pack),2,2.99,"906 Willow St, San Francisco, CA 94016",,,
181560,ThinkPad Laptop,1,999.99,"897 10th St, Los Angeles, CA 90001",,,
181561,AA Batteries (4-pack),1,3.84,"387 Main St, Dallas, TX 75001",,,
181562,Bose SoundSport Headphones,1,99.99,"519 Elm St, Atlanta, GA 30301",,,
181563,Macbook Pro Laptop,1,1700,"218 Park St, New York City, NY 10001",,,
181564,AA Batteries (4-pack),1,3.84,"755 Wilson St, New York City, NY 10001",,,
181565,AAA Batteries (4-pack),2,2.99,"683 11th St, San Francisco, CA 94016",,,
181566,Bose SoundSport Headphones,1,99.99,"16 7th St, San Francisco, CA 94016",,,
181567,20in Monitor,1,109.99,"997 Cherry St, Portland, OR 97035",,,
181568,Wired Headphones,1,11.99,"20 Lake St, Dallas, TX 75001",,,
181569,Lightning Charging Cable,1,14.95,"416 Lincoln St, Los Angeles, CA 90001",,,
181570,AAA Batteries (4-pack),1,2.99,"179 Cherry St, San Francisco, CA 94016",,,
181571,27in FHD Monitor,1,149.99,"889 North St, Boston, MA 02215",,,
181572,Bose SoundSport Headphones,1,99.99,"548 13th St, New York City, NY 10001",,,
181573,AA Batteries (4-pack),1,3.84,"849 Pine St, Portland, OR 97035",,,
181574,AAA Batteries (4-pack),2,2.99,"961 Washington St, San Francisco, CA 94016",,,
181575,34in Ultrawide Monitor,1,379.99,"915 Adams St, San Francisco, CA 94016",,,
181576,Apple Airpods Headphones,1,150,"768 Park St, New York City, NY 10001",,,
181577,Lightning Charging Cable,1,14.95,"494 Jefferson St, Atlanta, GA 30301",,,
181578,Wired Headphones,1,11.99,"818 Ridge St, Los Angeles, CA 90001",,,
181579,Apple Airpods Headphones,1,150,"933 Wilson St, Los Angeles, CA 90001",,,
181580,27in 4K Gaming Monitor,1,389.99,"855 Lake St, Los Angeles, CA 90001",,,
181581,Macbook Pro Laptop,1,1700,"768 Forest St, Boston, MA 02215",,,
181582,AA Batteries (4-pack),1,3.84,"977 Lake St, New York City, NY 10001",,,
181583,27in 4K Gaming Monitor,1,389.99,"236 Main St, San Francisco, CA 94016",,,
181584,Wired Headphones,1,11.99,"901 8th St, New York City, NY 10001",,,
181585,AA Batteries (4-pack),1,3.84,"940 West St, Dallas, TX 75001",,,
181586,Bose SoundSport Headphones,1,99.99,"761 Lincoln St, Seattle, WA 98101",,,
181587,27in FHD Monitor,1,149.99,"412 Lake St, New York City, NY 10001",,,
181588,Lightning Charging Cable,1,14.95,"615 Cherry St, Boston, MA 02215",,,
181589,iPhone,1,700,"554 9th St, Los Angeles, CA 90001",,,
181590,iPhone,1,700,"608 River St, Los Angeles, CA 90001",,,
181591,Google Phone,1,600,"539 Walnut St, Los Angeles, CA 90001",,,
181592,AA Batteries (4-pack),2,3.84,"417 Wilson St, San Francisco, CA 94016",,,
181593,Lightning Charging Cable,1,14.95,"554 Wilson St, Portland, OR 97035",,,
181594,Wired Headphones,1,11.99,"570 Maple St, San Francisco, CA 94016",,,
181595,Apple Airpods Headphones,1,150,"644 8th St, San Francisco, CA 94016",,,
181596,Apple Airpods Headphones,1,150,"928 Main St, Los Angeles, CA 90001",,,
181597,Wired Headphones,1,11.99,"748 Cedar St, Los Angeles, CA 90001",,,
181598,AA Batteries (4-pack),1,3.84,"315 Church St, Los Angeles, CA 90001",,,
181599,USB-C Charging Cable,2,11.95,"257 Cedar St, Los Angeles, CA 90001",,,
181600,AA Batteries (4-pack),1,3.84,"183 Chestnut St, Dallas, TX 75001",,,
181601,Wired Headphones,1,11.99,"431 Jackson St, Dallas, TX 75001",,,
181602,Google Phone,1,600,"518 Hill St, Seattle, WA 98101",,,
181603,Wired Headphones,1,11.99,"10 9th St, Seattle, WA 98101",,,
181604,34in Ultrawide Monitor,1,379.99,"9 Johnson St, San Francisco, CA 94016",,,
181605,USB-C Charging Cable,1,11.95,"734 Lincoln St, Atlanta, GA 30301",,,
181606,34in Ultrawide Monitor,1,379.99,"439 Lakeview St, Portland, OR 97035",,,
181607,iPhone,1,700,"665 12th St, San Francisco, CA 94016",,,
181608,27in FHD Monitor,1,149.99,"684 Spruce St, San Francisco, CA 94016",,,
181609,Wired Headphones,1,11.99,"786 6th St, Los Angeles, CA 90001",,,
181610,USB-C Charging Cable,1,11.95,"522 4th St, Boston, MA 02215",,,
181611,Google Phone,1,600,"240 Lakeview St, Portland, OR 97035",,,
181612,Lightning Charging Cable,2,14.95,"445 Washington St, Boston, MA 02215",,,
181613,USB-C Charging Cable,1,11.95,"715 14th St, New York City, NY 10001",,,
181614,Vareebadd Phone,1,400,"629 13th St, Los Angeles, CA 90001",,,
181615,AAA Batteries (4-pack),1,2.99,"548 10th St, Boston, MA 02215",,,
181616,Lightning Charging Cable,1,14.95,"215 Dogwood St, Atlanta, GA 30301",,,
181617,Apple Airpods Headphones,1,150,"845 4th St, San Francisco, CA 94016",,,
181618,ThinkPad Laptop,1,999.99,"566 Cherry St, San Francisco, CA 94016",,,
181619,Wired Headphones,1,11.99,"936 Center St, San Francisco, CA 94016",,,
181620,27in FHD Monitor,1,149.99,"405 Hickory St, Austin, TX 73301",,,
181621,Wired Headphones,1,11.99,"968 2nd St, Dallas, TX 75001",,,
181622,AA Batteries (4-pack),1,3.84,"56 Lincoln St, Austin, TX 73301",,,
181623,AAA Batteries (4-pack),1,2.99,"748 14th St, Portland, ME 04101",,,
181624,AA Batteries (4-pack),2,3.84,"361 Jefferson St, San Francisco, CA 94016",,,
181625,Lightning Charging Cable,1,14.95,"462 5th St, San Francisco, CA 94016",,,
181626,Bose SoundSport Headphones,1,99.99,"305 Lake St, New York City, NY 10001",,,
Order ID,Product,Quantity Ordered,Price Each,Purchase Address,,,
181627,Apple Airpods Headphones,1,150,"790 Lakeview St, Atlanta, GA 30301",,,
181628,AAA Batteries (4-pack),1,2.99,"177 Johnson St, Boston, MA 02215",,,
181629,27in FHD Monitor,1,149.99,"755 Walnut St, Atlanta, GA 30301",,,
181630,Wired Headphones,1,11.99,"964 Church St, San Francisco, CA 94016",,,
181631,AAA Batteries (4-pack),1,2.99,"319 Meadow St, New York City, NY 10001",,,
181632,Apple Airpods Headphones,1,150,"569 11th St, San Francisco, CA 94016",,,
181633,AA Batteries (4-pack),1,3.84,"921 Johnson St, Seattle, WA 98101",,,
181634,27in 4K Gaming Monitor,1,389.99,"919 Elm St, San Francisco, CA 94016",,,
181635,Bose SoundSport Headphones,1,99.99,"245 Walnut St, San Francisco, CA 94016",,,
181636,Wired Headphones,1,11.99,"491 West St, San Francisco, CA 94016",,,
181637,AAA Batteries (4-pack),3,2.99,"482 Dogwood St, Atlanta, GA 30301",,,
181638,Apple Airpods Headphones,1,150,"181 Cedar St, Los Angeles, CA 90001",,,
181639,Macbook Pro Laptop,1,1700,"78 Dogwood St, Boston, MA 02215",,,
181640,USB-C Charging Cable,1,11.95,"629 Pine St, Los Angeles, CA 90001",,,
181641,Macbook Pro Laptop,1,1700,"352 West St, San Francisco, CA 94016",,,
181642,AA Batteries (4-pack),4,3.84,"695 12th St, San Francisco, CA 94016",,,
181643,Bose SoundSport Headphones,1,99.99,"921 Forest St, Atlanta, GA 30301",,,
181644,Apple Airpods Headphones,1,150,"532 1st St, San Francisco, CA 94016",,,
181645,Apple Airpods Headphones,1,150,"514 2nd St, Los Angeles, CA 90001",,,
181646,Google Phone,1,600,"863 Main St, Dallas, TX 75001",,,
181647,iPhone,1,700,"524 8th St, New York City, NY 10001",,,
181648,20in Monitor,1,109.99,"583 9th St, San Francisco, CA 94016",,,
181649,Flatscreen TV,1,300,"897 Wilson St, Los Angeles, CA 90001",,,
181650,AA Batteries (4-pack),1,3.84,"399 Hill St, Los Angeles, CA 90001",,,
181651,AA Batteries (4-pack),2,3.84,"995 Johnson St, Los Angeles, CA 90001",,,
181652,iPhone,1,700,"427 9th St, San Francisco, CA 94016",,,
181653,AAA Batteries (4-pack),2,2.99,"2 Sunset St, Portland, OR 97035",,,
181654,Wired Headphones,1,11.99,"723 14th St, San Francisco, CA 94016",,,
181655,USB-C Charging Cable,1,11.95,"430 Jefferson St, New York City, NY 10001",,,
181656,Apple Airpods Headphones,1,150,"557 Chestnut St, New York City, NY 10001",,,
181657,AA Batteries (4-pack),1,3.84,"596 Hickory St, Seattle, WA 98101",,,
181658,Apple Airpods Headphones,1,150,"564 South St, Dallas, TX 75001",,,
181659,ThinkPad Laptop,1,999.99,"325 Jefferson St, San Francisco, CA 94016",,,
181660,AAA Batteries (4-pack),1,2.99,"526 Main St, Boston, MA 02215",,,
181660,Bose SoundSport Headphones,1,99.99,"526 Main St, Boston, MA 02215",,,
181661,Bose SoundSport Headphones,1,99.99,"904 Ridge St, Boston, MA 02215",,,
181662,ThinkPad Laptop,1,999.99,"795 5th St, Los Angeles, CA 90001",,,
181663,iPhone,1,700,"828 North St, New York City, NY 10001",,,
181664,iPhone,1,700,"926 Maple St, Austin, TX 73301",,,
181665,ThinkPad Laptop,1,999.99,"101 Jefferson St, Los Angeles, CA 90001",,,
181666,AA Batteries (4-pack),1,3.84,"349 Jackson St, Seattle, WA 98101",,,
181667,USB-C Charging Cable,1,11.95,"763 Lakeview St, Dallas, TX 75001",,,
181668,27in FHD Monitor,1,149.99,"397 Forest St, Portland, OR 97035",,,
181669,LG Dryer,1,600,"41 11th St, Atlanta, GA 30301",,,
181670,Lightning Charging Cable,1,14.95,"189 1st St, Seattle, WA 98101",,,
181671,Apple Airpods Headphones,1,150,"743 Willow St, Los Angeles, CA 90001",,,
181672,AAA Batteries (4-pack),2,2.99,"647 Spruce St, Austin, TX 73301",,,
181673,ThinkPad Laptop,1,999.99,"78 Dogwood St, New York City, NY 10001",,,
181674,Lightning Charging Cable,1,14.95,"758 5th St, Los Angeles, CA 90001",,,
181675,27in FHD Monitor,1,149.99,"120 Pine St, New York City, NY 10001",,,
181676,Wired Headphones,1,11.99,"36 12th St, San Francisco, CA 94016",,,
181677,Wired Headphones,2,11.99,"833 Lincoln St, New York City, NY 10001",,,
181678,AAA Batteries (4-pack),1,2.99,"31 South St, Los Angeles, CA 90001",,,
181679,Apple Airpods Headphones,1,150,"495 9th St, New York City, NY 10001",,,
181680,AA Batteries (4-pack),1,3.84,"123 West St, Dallas, TX 75001",,,
181681,Apple Airpods Headphones,1,150,"635 Highland St, Los Angeles, CA 90001",,,
181682,Wired Headphones,1,11.99,"550 Park St, Los Angeles, CA 90001",,,
181683,Google Phone,1,600,"493 Jackson St, Boston, MA 02215",,,
181684,AAA Batteries (4-pack),1,2.99,"134 8th St, San Francisco, CA 94016",,,
181685,Lightning Charging Cable,1,14.95,"798 Madison St, Austin, TX 73301",,,
181686,Apple Airpods Headphones,1,150,"123 Walnut St, New York City, NY 10001",,,
181687,iPhone,1,700,"761 Elm St, Seattle, WA 98101",,,
181688,ThinkPad Laptop,1,999.99,"123 4th St, San Francisco, CA 94016",,,
181689,Wired Headphones,1,11.99,"5 Madison St, Dallas, TX 75001",,,
181690,Lightning Charging Cable,1,14.95,"990 2nd St, San Francisco, CA 94016",,,
181691,iPhone,1,700,"179 Highland St, San Francisco, CA 94016",,,
181692,USB-C Charging Cable,1,11.95,"398 North St, Portland, OR 97035",,,
181693,USB-C Charging Cable,1,11.95,"743 9th St, Seattle, WA 98101",,,
181694,34in Ultrawide Monitor,1,379.99,"205 10th St, Austin, TX 73301",,,
181695,USB-C Charging Cable,1,11.95,"306 Sunset St, Atlanta, GA 30301",,,
181696,AAA Batteries (4-pack),2,2.99,"728 7th St, Dallas, TX 75001",,,
181697,Google Phone,1,600,"834 Cherry St, San Francisco, CA 94016",,,
181697,USB-C Charging Cable,1,11.95,"834 Cherry St, San Francisco, CA 94016",,,
181698,Lightning Charging Cable,1,14.95,"412 Lakeview St, San Francisco, CA 94016",,,
181699,Wired Headphones,1,11.99,"397 Washington St, San Francisco, CA 94016",,,
181700,20in Monitor,1,109.99,"88 Main St, Austin, TX 73301",,,
181701,AAA Batteries (4-pack),1,2.99,"657 Chestnut St, Boston, MA 02215",,,
181702,Lightning Charging Cable,3,14.95,"984 South St, San Francisco, CA 94016",,,
181703,Wired Headphones,1,11.99,"171 Dogwood St, New York City, NY 10001",,,
181704,AA Batteries (4-pack),2,3.84,"367 Adams St, New York City, NY 10001",,,
181705,20in Monitor,1,109.99,"12 Forest St, Los Angeles, CA 90001",,,
181706,20in Monitor,1,109.99,"84 7th St, San Francisco, CA 94016",,,
181707,Lightning Charging Cable,2,14.95,"401 10th St, Seattle, WA 98101",,,
181708,Lightning Charging Cable,2,14.95,"504 2nd St, San Francisco, CA 94016",,,
181709,AAA Batteries (4-pack),3,2.99,"18 14th St, Portland, OR 97035",,,
181710,AA Batteries (4-pack),1,3.84,"589 Cedar St, Los Angeles, CA 90001",,,
181711,34in Ultrawide Monitor,1,379.99,"208 Washington St, San Francisco, CA 94016",,,
181712,Lightning Charging Cable,1,14.95,"800 Sunset St, Dallas, TX 75001",,,
181713,Vareebadd Phone,1,400,"920 13th St, San Francisco, CA 94016",,,
181714,USB-C Charging Cable,1,11.95,"385 South St, Dallas, TX 75001",,,
181715,27in FHD Monitor,1,149.99,"195 Wilson St, Boston, MA 02215",,,
181716,AA Batteries (4-pack),1,3.84,"108 Washington St, Seattle, WA 98101",,,
181717,Flatscreen TV,1,300,"175 Lake St, Los Angeles, CA 90001",,,
181718,AA Batteries (4-pack),1,3.84,"869 Jefferson St, San Francisco, CA 94016",,,
181719,Lightning Charging Cable,1,14.95,"671 11th St, Boston, MA 02215",,,
181720,Wired Headphones,1,11.99,"601 Washington St, New York City, NY 10001",,,
181721,27in 4K Gaming Monitor,1,389.99,"631 South St, New York City, NY 10001",,,
181722,USB-C Charging Cable,1,11.95,"201 11th St, Atlanta, GA 30301",,,
181723,Lightning Charging Cable,1,14.95,"776 Maple St, New York City, NY 10001",,,
181724,iPhone,1,700,"691 13th St, Dallas, TX 75001",,,
181725,iPhone,1,700,"292 Dogwood St, Los Angeles, CA 90001",,,
181726,Apple Airpods Headphones,1,150,"133 Chestnut St, Dallas, TX 75001",,,
181727,AAA Batteries (4-pack),1,2.99,"894 Cedar St, Los Angeles, CA 90001",,,
181728,Apple Airpods Headphones,1,150,"926 North St, Portland, OR 97035",,,
181729,Apple Airpods Headphones,1,150,"940 Maple St, Seattle, WA 98101",,,
181730,Wired Headphones,1,11.99,"111 7th St, Seattle, WA 98101",,,
181731,ThinkPad Laptop,1,999.99,"222 North St, New York City, NY 10001",,,
181732,Lightning Charging Cable,1,14.95,"471 4th St, Dallas, TX 75001",,,
181733,Lightning Charging Cable,1,14.95,"186 Main St, San Francisco, CA 94016",,,
181734,Wired Headphones,1,11.99,"822 Willow St, San Francisco, CA 94016",,,
181735,iPhone,1,700,"637 4th St, Dallas, TX 75001",,,
181736,iPhone,1,700,"119 Chestnut St, Portland, ME 04101",,,
181737,Lightning Charging Cable,1,14.95,"615 2nd St, Los Angeles, CA 90001",,,
181738,Bose SoundSport Headphones,1,99.99,"398 5th St, Dallas, TX 75001",,,
181739,USB-C Charging Cable,1,11.95,"443 Elm St, Portland, ME 04101",,,
181740,ThinkPad Laptop,1,999.99,"570 7th St, San Francisco, CA 94016",,,
181741,27in FHD Monitor,1,149.99,"792 West St, San Francisco, CA 94016",,,
181742,AA Batteries (4-pack),1,3.84,"955 Main St, Austin, TX 73301",,,
181743,AAA Batteries (4-pack),1,2.99,"411 Church St, New York City, NY 10001",,,
181744,AA Batteries (4-pack),1,3.84,"613 7th St, Los Angeles, CA 90001",,,
181745,Apple Airpods Headphones,1,150,"901 North St, Dallas, TX 75001",,,
